koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,target
4374.0,153.0,-168.0,4.626,0.056,-0.024,-0.22,0.3,-0.3,0.635,0.045,-0.062,0.621,0.068,-0.056,296.05859,42.669567,13.035,13.889,12.995,12.668,12.05,10.643,10.026,9.874,0.242,19.7372385,1.8e-06,42.669541,2.1e-05,-0.062,0.073,-0.094,0.074,0.000133,9.6e-05,-2.5e-05,9.9e-05,-0.001,0.068,0.027,0.072,0.027,0.072,0.087,0.068,-0.035,0.071,0.094,0.068,0
5688.0,113.0,-101.0,4.415,0.1,-0.1,-0.12,0.15,-0.15,0.971,0.13,-0.095,0.895,0.071,-0.052,289.78052,49.89653,14.534,14.981,14.489,14.342,14.282,13.389,13.089,12.986,0.506,19.3187148,8.8e-06,49.896613,8.5e-05,0.47,0.31,0.3,0.31,4e-05,0.00026,0.00015,0.00027,-0.67,0.18,-0.04,0.16,0.67,0.18,-0.23,0.16,0.68,0.14,0.71,0.16,1
5984.0,188.0,-188.0,4.521,0.039,-0.221,-0.2,0.3,-0.3,0.906,0.279,-0.093,0.993,0.131,-0.131,296.74643,43.045441,15.257,15.759,15.2,15.042,14.924,14.011,13.691,13.611,0.095,19.783075,2.3e-05,43.04566,0.00028,-0.77,0.91,0.8,1.0,0.00014,0.00015,-0.00016,0.00017,0.75,0.53,-0.39,0.63,0.84,0.65,0.82,0.46,-0.48,0.6,0.95,0.6,1
4989.0,122.0,-244.0,2.442,0.033,-0.033,0.07,0.15,-0.6,18.266,0.804,-6.832,3.366,0.104,-2.087,291.97943,44.69516,13.56,14.412,13.512,13.195,13.006,11.869,11.299,11.157,0.082,19.4652893,5.1e-06,44.695188,5.5e-05,-0.21,0.2,0.1,0.2,0.00028,0.0002,-0.0001,0.00021,-0.4,0.26,-0.07,0.17,0.4,0.28,-0.37,0.25,-0.08,0.16,0.38,0.27,0
5941.0,160.0,-178.0,4.519,0.036,-0.204,-0.14,0.3,-0.3,0.911,0.266,-0.089,1.001,0.119,-0.132,294.76459,39.762718,14.665,15.151,14.617,14.457,14.402,13.471,13.16,13.086,0.0,19.651048,3.1e-05,39.76099,0.00035,3.2,1.3,-6.2,1.3,-0.000132,5.2e-05,0.000248,5.1e-05,2.98,0.96,-2.23,0.92,3.72,0.95,2.87,0.96,-2.27,0.91,3.66,0.94,0
5910.0,158.0,-193.0,4.505,0.048,-0.192,-0.02,0.25,-0.3,0.94,0.268,-0.089,1.032,0.115,-0.14,293.05508,47.606739,15.768,16.279,15.703,15.549,15.441,14.609,14.243,14.159,0.0,19.536947,3.2e-05,47.60443,0.00036,-2.2,1.1,-8.3,1.3,0.00057,0.00033,0.00202,0.00038,0.37,0.16,-4.42,0.17,4.43,0.16,0.26,0.13,-4.67,0.18,4.68,0.18,0
4770.0,143.0,-129.0,2.605,0.442,-0.238,-0.24,0.25,-0.25,9.67,3.511,-4.292,1.373,0.261,-0.358,294.10733,46.209469,17.474,18.499,17.5,17.035,16.779,15.566,15.06,15.031,0.0,19.60714463,1.3e-07,46.2095039,1.7e-06,-0.4249,0.0048,0.1219,0.0061,-0.21,0.28,0.38,0.4,0.42,0.27,-0.81,0.47,0.92,0.54,-0.118,0.075,-0.307,0.085,0.329,0.083,0
6271.0,75.0,-81.0,4.178,0.143,-0.117,0.1,0.15,-0.15,1.515,0.287,-0.258,1.261,0.094,-0.117,292.60831,41.225201,13.877,14.266,13.84,13.711,13.672,12.793,12.531,12.456,0.1782,19.507218732,1.6e-08,41.22515927,1.7e-07,-0.0515,0.00066,-0.14662,0.00062,-0.00012800000000000002,0.00018940000000000002,3.7199999999999996e-05,0.00016360000000000002,0.024,0.067,-0.004,0.067,0.025,0.067,-0.053,0.068,-0.144,0.068,0.153,0.068,0
6248.0,176.0,-205.0,3.924,0.351,-0.351,-0.16,0.26,-0.3,1.996,0.682,-0.804,1.218,0.289,-0.241,291.66547,37.076118,13.24,13.681,13.195,13.052,12.972,12.109,11.793,11.722,0.002,19.444424,2.6e-05,37.07553,0.0004,2.5,1.1,-2.1,1.4,-0.00067,0.00036,0.00035,0.00047,3.3,0.16,-0.27,0.2,3.31,0.16,3.48,0.16,-0.32,0.2,3.5,0.16,0
4883.0,97.0,-97.0,4.549,0.06,-0.02,-0.08,0.15,-0.15,0.749,0.033,-0.051,0.725,0.052,-0.03,286.52481,48.683601,13.34,14.121,13.247,13.005,12.846,11.772,11.245,11.177,0.208,19.1016491,2.6e-06,48.683625,2.6e-05,-0.176,0.093,0.091,0.094,-0.00016,0.00012,-5e-05,0.00013,0.07,0.11,-0.22,0.17,0.23,0.14,-0.25,0.11,-0.28,0.17,0.37,0.18,1
6018.0,181.0,-181.0,4.485,0.05,-0.2,-0.04,0.25,-0.3,0.975,0.282,-0.101,1.058,0.134,-0.134,290.51785,41.238762,14.999,15.469,14.949,14.797,14.753,13.867,13.578,13.576,0.0,19.367919,3.3e-05,41.19886,0.00039,2.5,1.3,-143.6,1.4,-0.00033,0.00019,0.02045,0.0002,-0.01,0.16,-5.47,0.22,5.47,0.22,-0.01,0.16,-5.37,0.22,5.37,0.22,0
5423.0,177.0,-161.0,4.542,0.045,-0.135,-0.06,0.3,-0.3,0.828,0.169,-0.078,0.872,0.09,-0.09,298.82443,41.435921,15.664,16.343,15.608,15.372,15.184,14.329,13.888,13.865,0.0,19.9214901,1.4e-06,41.438202,1.5e-05,-5.613,0.057,8.213,0.054,0.02455,0.00048,-0.03959,0.0006,-2.005,0.085,3.574,0.08,4.098,0.082,-2.43,0.068,3.312,0.068,4.108,0.068,0
5511.0,82.0,-74.0,3.914,0.21,-0.09,0.1,0.15,-0.1,1.93,0.34,-0.51,1.115,0.11,-0.152,290.97934,47.988998,13.153,13.651,13.086,12.939,12.877,11.945,11.628,11.538,0.282,19.39861,7.7e-06,47.988973,6.6e-05,-0.43,0.28,-0.1,0.24,0.000104,8.2e-05,-1.9e-05,7.1e-05,0.13,0.14,-0.42,0.33,0.44,0.29,0.08,0.14,-0.61,0.4,0.61,0.39,1
6025.0,78.0,-84.0,4.237,0.137,-0.125,0.16,0.15,-0.15,1.367,0.24,-0.24,1.18,0.073,-0.105,296.30942,44.165741,14.685,15.135,14.65,14.493,14.438,13.584,13.268,13.23,0.0,19.75396385,3.4e-07,44.1657716,4.3e-06,0.072,0.013,0.114,0.015,0.0019,0.0072,0.0,0.01,-0.037,0.067,0.057,0.067,0.068,0.067,0.047,0.069,0.021,0.068,0.052,0.069,0
5780.0,150.2,-142.4,4.438,0.09259999999999999,-0.2294,0.0,0.0,0.0,1.0,0.39420000000000005,-0.2932,1.0,0.11499999999999999,-0.1384,298.25992,48.218964,18.792,19.409,18.757,18.526,13.928999999999998,13.306000000000001,12.881199999999998,12.751999999999999,0.0,19.883954441,4.5e-08,48.21797742,4.8e-07,-1.4197,0.0016,-3.5517,0.0017,-1.0,261.0,-2.0,391.0,4.473,0.067,5.66,0.17,7.22,0.14,0.147,0.069,-0.077,0.099,0.166,0.077,0
5823.0,157.0,-174.0,4.427,0.101,-0.188,-0.24,0.3,-0.3,0.96,0.261,-0.14,0.899,0.121,-0.088,292.27612,39.550179,14.609,15.129,14.564,14.385,14.288,13.391,13.04,13.053,0.285,19.48508,1.2e-05,39.55028,0.00014,0.26,0.49,0.34,0.5,-0.0001,0.00011,-6e-05,0.00012,-0.1,0.31,-0.11,0.3,0.15,0.39,-0.2,0.26,-0.11,0.27,0.23,0.32,1
5780.0,166.6,-172.4,4.438,0.06260000000000002,-0.22279999999999997,0.0,0.0,0.0,1.0,0.28040000000000004,-0.09040000000000001,1.0,0.10600000000000001,-0.0916,294.08633,46.131641,17.332,18.371,17.312,16.883,15.233600000000001,14.624600000000001,14.209399999999999,14.0624,0.0,19.6056957,3.3e-06,46.131864,3.4e-05,-2.23,0.12,0.8,0.12,0.0001,0.0016,-0.0008,0.0023,8.4,2.1,-2.7,5.1,8.8,2.5,5.007,0.081,4.06,0.13,6.44,0.1,0
8601.0,240.0,-412.0,4.137,0.098,-0.182,0.21,0.15,-0.65,2.031,0.595,-0.396,2.063,0.344,-0.459,294.1434,39.089779,12.403,12.419,12.398,12.501,12.572,11.955,11.903,11.873,0.0,19.6075484,2.1e-06,39.088794,1.1e-05,-84.281,0.088,-3.55,0.039,0.092,9.9e-05,-0.0094918,0.126188,-9.298,0.068,0.202,0.071,9.301,0.068,-9.447,0.069,0.243,0.069,9.45,0.069,0
6122.0,171.0,-214.0,4.471,0.05,-0.2,-0.1,0.25,-0.3,0.996,0.291,-0.104,1.07,0.137,-0.137,289.0368,47.46595,15.861,16.305,15.803,15.671,15.595,14.748,14.397,14.336,0.0,19.269123101,9.6e-08,47.46597651,8.8e-07,0.1132,0.0035,0.0954,0.0032,0.0,0.019,0.001,0.028,-0.002,0.067,-0.007,0.067,0.007,0.067,-0.045,0.067,0.069,0.067,0.083,0.067,0
5372.0,88.0,-64.0,4.007,0.218,-0.087,0.46,0.05,-0.1,1.71,0.249,-0.427,1.084,0.095,-0.123,285.66269,48.435371,14.569,15.005,14.506,14.382,14.323,13.498,13.031,13.122,0.741,19.044178,1.2e-05,48.43533,0.00013,-0.05,0.44,-0.14,0.46,7e-05,0.00019,7e-05,0.00021,0.13,0.22,-0.12,0.16,0.18,0.22,0.15,0.2,-0.18,0.17,0.24,0.21,1
6157.0,123.0,-123.0,4.224,0.149,-0.108,-0.08,0.15,-0.15,1.33,0.225,-0.225,1.08,0.109,-0.081,292.47971,38.514919,15.319,15.679,15.231,15.165,15.138,14.277,14.027,13.957,0.811,19.498643,1.8e-05,38.51467,0.00022,-0.16,0.78,-0.89,0.78,7e-05,0.00038,0.00012,0.00038,-0.05,0.51,-0.61,0.41,0.62,0.39,-0.03,0.41,-0.6,0.34,0.6,0.34,1
5497.0,109.0,-98.0,4.437,0.09,-0.09,0.02,0.15,-0.15,0.941,0.11,-0.09,0.884,0.066,-0.044,297.96155,48.244362,13.338,13.879,13.276,13.106,13.034,12.087,11.75,11.698,0.007,19.8641069,7.6e-06,48.244232,7.3e-05,0.1,0.27,-0.46,0.26,2.1e-05,8e-05,0.000135,7.7e-05,0.2,1.4,-0.1,1.0,0.2,1.0,0.3,1.3,-0.1,0.99,0.29,0.86,1
5671.0,111.0,-51.0,4.094,0.033,-0.027,-0.36,0.1,-0.1,1.36,0.065,-0.049,0.839,0.047,-0.014,287.655,39.244289,11.947,12.359,11.925,11.77,11.695,10.836,10.486,10.446,0.771,19.1769992,3.2e-06,39.24423,4.6e-05,-0.03,0.14,-0.22,0.16,1.2e-05,4e-05,1.5e-05,4.9e-05,0.02,0.18,0.1,0.27,0.1,0.28,0.06,0.19,-0.1,0.25,0.11,0.23,1
5570.0,83.0,-72.0,4.066,0.21,-0.09,0.16,0.15,-0.1,1.548,0.241,-0.391,1.019,0.084,-0.084,292.92276,38.47728,15.035,15.534,14.977,14.822,14.699,13.773,13.458,13.456,0.0586,19.528521,1.5e-05,38.48559,0.00017,14.23,0.65,29.91,0.62,-0.0089128,0.0005954,-0.0106736,0.000754,3.2782000000000004,0.1514,0.8311999999999999,0.15919999999999998,4.5526,0.16260000000000002,3.3036000000000003,0.1556,0.8607999999999999,0.1708,4.640199999999999,0.17479999999999998,0
6078.0,122.0,-134.0,4.094,0.174,-0.116,0.14,0.15,-0.15,1.683,0.3,-0.367,1.285,0.106,-0.172,292.05676,37.776192,13.319,13.651,13.303,13.177,13.07,11.915,11.603,11.517,0.0,19.4704629,6.1e-06,37.77609,7.7e-05,0.52,0.26,-0.36,0.28,-0.000237,7.2e-05,-4.3e-05,7.7e-05,1.17,0.12,0.38,0.18,1.23,0.15,0.88,0.13,0.14,0.17,0.89,0.14,0
5211.0,156.0,-172.0,4.644,0.066,-0.039,-1.1,0.3,-0.3,0.618,0.043,-0.043,0.612,0.053,-0.023,297.57349,45.233299,15.487,16.164,15.476,15.197,15.027,14.027,13.595,13.427,0.0,19.83821783,1.3e-07,45.2332689,1.4e-06,-0.5389,0.0049,-0.1121,0.0051,-0.003,0.0099,0.001,0.014,0.091,0.068,-0.011,0.067,0.091,0.068,0.093,0.068,0.019,0.076,0.095,0.069,0
5867.0,104.0,-128.0,4.235,0.143,-0.117,0.24,0.15,-0.15,1.356,0.212,-0.259,1.153,0.081,-0.111,287.62082,43.141647,13.178,13.504,13.111,13.038,13.3052,11.931,11.699,11.62,0.439,19.1747259,4.6e-06,43.141626,5.4e-05,0.17,0.18,-0.08,0.19,-2.2e-05,6.3e-05,4.3e-05,6.8e-05,0.06,0.38,0.04,0.7,0.08,0.69,0.12,0.38,0.07,0.7,0.14,0.66,1
6083.0,181.0,-199.0,4.563,0.036,-0.204,-0.5,0.3,-0.3,0.835,0.254,-0.063,0.933,0.097,-0.108,293.1651,41.746231,15.44,15.9,15.403,15.243,15.15,14.28,13.975,13.873,0.785,19.544342,3e-05,41.74633,0.00032,0.1,1.2,0.4,1.1,-5e-05,0.00031,-0.0001,0.00029,-0.1,0.71,0.02,0.25,0.11,0.69,-0.24,0.72,-0.09,0.28,0.26,0.7,1
5645.0,169.0,-169.0,4.569,0.042,-0.168,-0.2,0.3,-0.3,0.817,0.207,-0.069,0.908,0.095,-0.104,297.64737,40.536461,15.604,16.198,15.557,15.349,15.26,14.197,13.758,13.778,0.001,19.843136,1.1e-05,40.53649,0.00013,-0.93,0.45,0.1,0.48,0.00042,0.00017,-0.00014,0.00018,-1.71,0.23,-0.84,0.67,1.91,0.36,-1.53,0.24,-0.82,0.65,1.74,0.38,0
5881.0,184.0,-204.0,4.516,0.052,-0.208,-0.08,0.25,-0.3,0.915,0.289,-0.096,1.002,0.126,-0.126,293.09113,38.3521,15.274,15.81,15.215,15.044,14.914,14.024,13.691,13.673,0.0,19.5394371,6.5e-06,38.352112,5.9e-05,1.18,0.27,0.04,0.21,0.000397,7.4e-05,-0.000257,5.9e-05,1.01,0.53,6.47,0.64,6.54,0.69,4.72,0.48,5.65,0.55,7.37,0.65,0
5780.0,132.0,-140.2,4.438,0.0344,-0.1868,0.0,0.0,0.0,1.0,0.2314,-0.0664,1.0,0.08399999999999999,-0.092,296.99054,46.598999,17.579,18.241,17.558,17.293,15.106800000000002,16.247,15.56,15.346,0.0,19.799302831,3.6e-08,46.59790628,4.7e-07,-2.4699,0.0013,-3.9374,0.0017,-0.08,0.81,-0.1,1.2,5.148,0.068,7.211,0.069,8.86,0.07,0.08,0.069,-0.437,0.067,0.444,0.067,0
6287.0,170.0,-189.0,3.558,0.353,-0.118,-0.82,0.35,-0.3,3.177,0.588,-1.372,1.328,0.159,-0.345,281.89307,44.827461,12.733,13.067,12.709,12.591,12.565,11.741,11.441,11.402,0.519,18.792859,1.3e-05,44.827432,8.9e-05,-0.48,0.49,-0.1,0.32,3.2e-05,4e-05,0.0,2.6e-05,-0.77,0.15,-0.18,0.13,0.79,0.14,-0.85,0.16,-0.24,0.14,0.89,0.15,0
6200.0,166.0,-185.0,4.422,0.066,-0.154,-0.14,0.25,-0.35,1.045,0.227,-0.122,1.047,0.129,-0.129,290.8067,42.343929,12.068,12.413,12.006,11.92,11.908,10.993,10.71,10.683,0.0,19.387113893,8e-09,42.34396324,6e-08,-0.00427,0.00033,0.11968,0.00023,-0.142,0.019,0.024,0.026,0.037,0.067,-0.004,0.067,0.037,0.067,-0.13,0.067,0.148,0.068,0.197,0.068,0
5532.0,193.0,-193.0,4.607,0.04,-0.12,-0.4,0.3,-0.3,0.745,0.139,-0.06,0.833,0.079,-0.097,298.14053,40.073872,15.747,16.35,15.701,15.489,15.35,14.391,13.958,13.94,0.0,19.8768068,7.6e-06,40.07489,0.0001,31.88,0.31,3.68,0.37,-0.01375,0.00014,-0.00295,0.00016,3.3602000000000003,0.42540000000000006,0.34940000000000015,0.406,5.1026,0.48860000000000003,3.3964,0.4,0.13279999999999995,0.35680000000000006,5.3122,0.38880000000000003,0
4838.0,65.0,-79.0,3.299,0.05,-0.041,0.2,0.1,-0.15,4.361,0.296,-0.641,1.381,0.158,-0.316,293.75836,41.871868,12.44,13.255,12.373,12.09,11.911,10.813,10.33,10.227,0.048,19.5838922,4.6e-06,41.871819,3.6e-05,0.09,0.19,-0.18,0.13,5.9e-05,3.6e-05,0.0,2.6e-05,-0.09,0.34,-0.01,0.27,0.09,0.34,-0.14,0.39,-0.17,0.28,0.22,0.33,1
4859.0,144.0,-144.0,4.637,0.06,-0.035,-0.7,0.3,-0.3,0.621,0.054,-0.054,0.61,0.06,-0.03,296.24603,51.369099,15.3,16.097,15.272,14.958,14.76,13.719,13.151,13.136,0.0,19.749758542,2.7e-08,51.36934253,2.6e-07,0.78355,0.00092,0.87311,0.00094,-0.149,0.067,0.1,0.11,0.021,0.067,-0.029,0.067,0.036,0.068,-0.006,0.068,-0.014,0.073,0.016,0.074,0
5668.0,169.0,-186.0,4.545,0.036,-0.192,-0.02,0.25,-0.3,0.868,0.246,-0.082,0.963,0.104,-0.115,294.51126,38.790501,15.54,16.15,15.489,15.279,15.192,14.178,13.802,13.671,0.0,19.6340986,6.2e-06,38.790493,6e-05,0.61,0.26,-0.02,0.22,-0.00141,0.00038,-0.0011,0.00034,0.13,0.12,0.02,0.17,0.13,0.12,0.15,0.11,-0.1,0.16,0.18,0.14,1
5472.0,179.0,-179.0,4.499,0.117,-0.13,-0.54,0.35,-0.3,0.79,0.143,-0.108,0.718,0.111,-0.044,297.97513,43.164909,15.419,16.069,15.387,15.141,14.986,14.015,13.574,13.443,0.027,19.8650135,5e-06,43.164839,4.8e-05,0.17,0.2,-0.26,0.17,-0.00042,0.00032,0.00021,0.00032,0.175,0.083,-0.028,0.088,0.177,0.083,0.116,0.08,-0.174,0.088,0.209,0.086,0
6081.0,184.0,-220.0,4.404,0.072,-0.217,0.0,0.25,-0.3,1.077,0.334,-0.143,1.072,0.151,-0.135,290.42538,41.139149,14.557,15.024,14.498,14.357,14.299,13.517,13.131,13.069,0.0,19.36168811,1.9e-07,41.1390617,2.3e-06,-0.1584,0.0079,-0.3179,0.0083,-0.0012,0.0016,-0.0039,0.0021,0.021,0.067,0.093,0.068,0.095,0.069,-0.143,0.068,-0.275,0.071,0.31,0.071,0
6270.0,188.0,-206.0,4.199,0.209,-0.171,-0.22,0.3,-0.3,1.36,0.395,-0.323,1.064,0.185,-0.123,281.94336,43.728588,13.27,13.639,13.266,13.111,13.091,11.601,11.174,11.098,0.2394,18.796224787,7e-09,43.7286185,7e-08,0.058,0.00029,0.10259,0.00025,-0.0003198,0.00025699999999999996,-0.0001042,0.0002264,0.007,0.067,-0.006,0.067,0.009,0.067,0.028,0.073,0.083,0.069,0.088,0.07,0
5575.0,166.0,-183.0,4.521,0.038,-0.152,0.36,0.1,-0.3,0.932,0.179,-0.077,1.051,0.066,-0.132,294.14789,40.055538,15.472,16.078,15.4,15.212,15.152,14.223,13.85,13.796,0.0,19.60986019,1.6e-07,40.0555557,2.1e-06,0.0081,0.0067,0.0566,0.0074,0.033,0.018,-0.075,0.024,-0.018,0.067,0.148,0.068,0.149,0.068,0.055,0.069,0.108,0.073,0.121,0.074,0
5779.0,104.0,-115.0,4.339,0.132,-0.108,-0.06,0.15,-0.15,1.087,0.157,-0.142,0.941,0.074,-0.054,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,0.009,19.1924958,6.9e-06,46.276037,7e-05,0.29,0.26,-0.73,0.25,-6.9e-05,4.8e-05,6.1e-05,4.6e-05,0.03,0.23,0.04,0.2,0.06,0.21,-0.09,0.24,-0.21,0.2,0.23,0.2,1
5208.0,103.0,-103.0,4.563,0.036,-0.052,-0.14,0.15,-0.15,0.772,0.055,-0.041,0.796,0.046,-0.046,299.89651,46.051971,12.957,13.57,12.898,12.694,12.613,11.61,11.178,11.132,0.0304,19.993068,2.1e-05,46.05206,0.00019,-1.22,0.8,0.33,0.69,0.00021,0.00011,4.8000000000000015e-06,0.00013680000000000002,0.03,0.46,-0.49,0.86,0.49,0.84,0.27,0.47,-0.64,0.9,0.7,0.71,1
6296.0,169.0,-207.0,4.46,0.052,-0.221,-0.26,0.25,-0.35,1.006,0.312,-0.111,1.066,0.143,-0.143,287.03952,46.640129,14.307,14.669,14.259,14.152,14.116,13.253,12.974,12.928,0.016,19.136025,2.8e-05,46.63999,0.00027,2.1,1.0,-0.51,0.97,-0.0002,9.3e-05,4.1e-05,8.8e-05,-0.16,0.56,-0.69,0.73,0.71,0.82,-0.19,0.55,-0.55,0.68,0.58,0.8,1
5261.0,91.0,-143.0,3.13,0.222,-0.148,-0.56,0.2,-0.3,5.769,1.078,-2.001,1.639,0.167,-0.625,280.90244,42.935719,12.436,13.067,12.413,12.166,12.049,10.937,10.495,10.446,0.0,18.72676,1.2e-05,42.93493,0.00012,-2.72,0.46,-2.84,0.44,0.000141,2.7e-05,0.000158,2.6e-05,-7.31,0.62,-7.48,0.43,10.46,0.73,-7.29,0.56,-7.66,0.41,10.58,0.68,0
5408.0,161.0,-145.0,4.476,0.092,-0.138,-0.06,0.3,-0.3,0.878,0.175,-0.102,0.842,0.098,-0.071,294.51746,38.956341,14.916,15.567,14.87,14.637,14.512,13.648,13.266,13.249,0.0,19.6345011,1.3e-06,38.956279,1.4e-05,0.185,0.055,-0.219,0.049,0.00388,0.00048,-0.00264,0.00056,-0.571,0.079,0.166,0.081,0.594,0.084,-0.184,0.071,0.019,0.071,0.185,0.071,0
5845.0,162.0,-223.0,4.469,0.05,-0.2,0.26,0.15,-0.3,1.013,0.305,-0.102,1.102,0.109,-0.136,290.17618,46.698341,15.545,16.104,15.483,15.306,15.232,14.318,13.941,13.852,0.072,19.345083,1.5e-05,46.69822,0.00017,0.17,0.56,-0.44,0.6,-0.00014,0.00015,0.00017,0.00016,0.22,0.2,-0.18,0.18,0.28,0.19,0.15,0.2,-0.2,0.18,0.25,0.19,1
3749.0,117.0,-143.0,4.674,0.072,-0.022,0.56,0.05,-0.3,0.581,0.03,-0.07,0.582,0.037,-0.061,291.52393,41.94294,15.084,16.797,15.482,14.35,13.775,12.413,11.765,11.55,0.001,19.434941,1.8e-05,41.94263,0.0002,0.5,0.71,-1.13,0.73,-0.00083,0.00078,0.00143,0.00087,-0.02,0.16,0.1,0.23,0.1,0.2,0.21,0.14,0.19,0.21,0.28,0.2,0
5693.6,143.0,-153.2,4.4722,0.07440000000000001,-0.14179999999999998,-0.196,0.28400000000000003,-0.258,0.9367999999999999,0.2516,-0.1076,0.9200000000000002,0.10539999999999998,-0.0854,284.91049,48.431641,14.706,15.055,14.66,14.557,14.542,13.713,13.415,13.418,0.47220000000000006,19.003720180000002,3.454e-05,48.4439734,0.0003314,-0.1768,1.2238,0.8618,1.198,8.2e-05,0.000344,-0.000178,0.000362,-3.04,0.5776,-0.35919999999999996,0.6666,3.2134,0.6302000000000001,-3.0034,0.4660000000000001,-0.5216000000000001,0.599,3.2794000000000003,0.5349999999999999,0
5780.0,150.8,-172.8,4.438,0.0568,-0.182,0.0,0.0,0.0,1.0,0.2374,-0.091,1.0,0.0998,-0.1012,292.30594,44.459366,20.003,20.246,19.96,19.9,15.3198,15.205000000000002,14.5114,13.921200000000002,0.0,19.48719836,3.8e-07,44.4596642,2e-06,5.217,0.015,1.0701,0.0074,-0.7,3.8,0.0,5.3,0.222,0.084,0.02,0.12,0.223,0.084,6.843,0.068,0.564,0.068,6.866,0.068,0
6943.0,194.0,-305.0,4.162,0.128,-0.192,0.04,0.2,-0.35,1.66,0.528,-0.352,1.459,0.216,-0.238,300.19409,45.145741,13.93,14.228,13.884,13.802,13.757,12.984,12.848,12.782,0.179,20.0129469,1.9e-06,45.145692,1.9e-05,0.313,0.072,-0.173,0.069,0.0,0.023,0.0,0.032,0.002,0.076,0.011,0.087,0.011,0.088,-0.057,0.074,-0.121,0.086,0.134,0.086,0
8497.0,237.0,-407.0,4.07,0.14,-0.171,0.21,0.15,-0.6,2.211,0.63,-0.515,2.095,0.318,-0.437,287.88882,40.386768,12.051,12.05,12.051,12.167,12.248,11.595,11.563,11.525,0.0,19.1925073,8.8e-06,40.386144,7.5e-05,-3.37,0.36,-2.25,0.27,-1.9e-05,1.2e-05,-2.21e-05,9.2e-06,4.66,0.88,3.16,0.58,5.6,1.1,-0.66,0.56,-1.52,0.51,1.66,0.68,0
5533.0,166.0,-166.0,4.244,0.22,-0.16,0.38,0.05,-0.3,1.255,0.325,-0.325,1.009,0.094,-0.094,284.93216,41.45401,14.489,15.125,14.402,14.216,14.132,13.146,12.726,12.65,0.134,18.995473,3.2e-05,41.45436,0.0003,-0.2,1.3,1.3,1.1,0.00016,0.0004,-0.00037,0.00033,-1.2,1.8,-2.4,3.8,2.7,3.5,-1.2,1.7,-2.3,3.8,2.6,3.5,0
5633.0,76.0,-76.0,4.296,0.15,-0.113,0.16,0.15,-0.15,1.162,0.179,-0.179,0.973,0.068,-0.056,298.40137,44.838181,14.927,15.551,14.876,14.659,14.544,13.586,13.206,13.104,0.0,19.89344,2.3e-05,44.83747,0.00025,0.61,0.9,-2.57,0.91,-0.00015,0.00015,0.00042,0.00015,0.38,0.61,-0.03,0.53,0.38,0.64,0.33,0.59,-0.04,0.5,0.33,0.62,1
3751.0,75.0,-84.0,4.8,0.065,-0.035,-0.34,0.15,-0.15,0.443,0.04,-0.053,0.452,0.038,-0.05,298.65271,43.955021,14.625,16.049,14.679,14.015,13.667,12.473,11.824,11.605,0.998,19.910187,3e-05,43.95498,0.00034,0.2,1.2,-0.1,1.2,-2e-05,0.00054,1e-05,0.00057,0.22,0.37,-0.06,0.38,0.22,0.43,0.36,0.34,-0.09,0.39,0.37,0.39,1
5887.0,146.0,-176.0,4.421,0.087,-0.203,-0.12,0.3,-0.3,1.001,0.283,-0.131,0.965,0.128,-0.105,297.27579,46.132751,13.805,14.29,13.755,13.598,13.536,12.645,12.312,12.255,0.0,19.818314,2.1e-05,46.13253,0.00021,-2.69,0.77,-0.8,0.76,8.7e-05,2.3e-05,2.6e-05,2.3e-05,-0.17,0.49,-2.73,0.48,2.73,0.49,-0.02,0.48,-2.54,0.53,2.54,0.53,0
3899.0,78.0,-78.0,4.713,0.039,-0.021,-0.2,0.15,-0.15,0.529,0.028,-0.038,0.528,0.036,-0.03,294.08307,50.502769,15.855,17.222,15.909,15.268,14.929,13.772,13.085,12.922,0.023,19.60549,2.3e-05,50.50295,0.00023,-1.62,0.79,0.63,0.84,0.00195,0.00092,-0.0005,0.001,-0.12,0.45,-0.06,0.23,0.14,0.33,-0.05,0.51,0.03,0.27,0.06,0.55,1
